Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
11/2/2007;02:23:00;2.424;0.116;240.830;10.000;0.000;0.000;0.000
11/2/2007;02:24:00;2.422;0.116;240.760;10.000;0.000;0.000;0.000
11/2/2007;02:25:00;2.410;0.112;240.090;10.000;0.000;0.000;0.000
11/2/2007;02:26:00;1.140;0.086;241.410;6.400;0.000;0.000;0.000
11/2/2007;02:27:00;1.594;0.000;240.090;7.800;0.000;0.000;0.000
11/2/2007;02:28:00;2.308;0.000;239.470;9.600;0.000;0.000;0.000
11/2/2007;02:29:00;2.326;0.000;240.460;9.600;0.000;0.000;0.000
11/2/2007;02:30:00;2.328;0.000;240.660;9.600;0.000;0.000;0.000
11/2/2007;02:31:00;0.452;0.000;242.600;3.000;0.000;0.000;0.000
11/2/2007;02:32:00;2.036;0.000;241.340;9.000;0.000;0.000;0.000
11/2/2007;02:33:00;2.320;0.000;240.120;9.600;0.000;0.000;0.000
11/2/2007;02:34:00;2.318;0.000;240.090;9.600;0.000;0.000;0.000
11/2/2007;02:35:00;2.322;0.000;240.300;9.600;0.000;0.000;0.000
11/2/2007;02:36:00;1.746;0.000;242.290;8.200;0.000;0.000;0.000
11/2/2007;02:37:00;0.586;0.000;244.060;4.000;0.000;0.000;0.000
11/2/2007;02:38:00;2.366;0.000;242.390;9.600;0.000;0.000;0.000
11/2/2007;02:39:00;2.334;0.000;240.930;9.600;0.000;0.000;0.000
11/2/2007;02:40:00;2.358;0.000;242.230;9.600;0.000;0.000;0.000
11/2/2007;02:41:00;1.788;0.120;242.740;8.400;0.000;0.000;0.000
11/2/2007;02:42:00;0.432;0.250;244.260;2.000;0.000;2.000;0.000
11/2/2007;02:43:00;2.348;0.216;241.970;10.000;0.000;1.000;0.000
11/2/2007;02:44:00;2.498;0.212;241.390;10.400;0.000;1.000;0.000
11/2/2007;02:45:00;2.488;0.208;240.830;10.200;0.000;2.000;0.000
11/2/2007;02:46:00;2.468;0.204;239.940;10.200;0.000;1.000;0.000
11/2/2007;02:47:00;0.558;0.228;241.000;3.200;0.000;2.000;0.000
11/2/2007;02:48:00;2.374;0.202;239.660;10.000;0.000;1.000;0.000
11/2/2007;02:49:00;2.494;0.214;240.410;10.400;0.000;1.000;0.000
11/2/2007;02:50:00;2.570;0.336;239.930;10.800;0.000;2.000;0.000
11/2/2007;02:51:00;2.588;0.344;241.060;10.800;0.000;1.000;0.000
11/2/2007;02:52:00;1.232;0.370;242.710;6.600;0.000;1.000;0.000
11/2/2007;02:53:00;1.028;0.312;242.130;5.800;0.000;2.000;0.000
11/2/2007;02:54:00;2.502;0.234;240.250;10.400;0.000;1.000;0.000
11/2/2007;02:55:00;2.498;0.236;240.270;10.400;0.000;2.000;0.000
11/2/2007;02:56:00;2.504;0.238;240.770;10.400;0.000;1.000;0.000
11/2/2007;02:57:00;2.472;0.238;240.930;10.200;0.000;1.000;0.000
11/2/2007;02:58:00;0.438;0.276;243.680;2.000;0.000;1.000;0.000
11/2/2007;02:59:00;2.290;0.246;241.540;9.800;0.000;2.000;0.000
11/2/2007;03:00:00;2.494;0.236;240.550;10.400;0.000;1.000;0.000
11/2/2007;03:01:00;2.466;0.228;239.180;10.200;0.000;1.000;0.000
11/2/2007;03:02:00;2.496;0.238;240.890;10.400;0.000;1.000;0.000
11/2/2007;03:03:00;1.642;0.256;242.230;8.000;0.000;2.000;0.000
11/2/2007;03:04:00;1.246;0.126;242.590;6.600;0.000;1.000;0.000
11/2/2007;03:05:00;2.420;0.106;241.720;10.000;0.000;1.000;0.000
11/2/2007;03:06:00;2.444;0.114;243.100;10.000;0.000;1.000;0.000
11/2/2007;03:07:00;2.448;0.114;243.370;10.000;0.000;2.000;0.000
11/2/2007;03:08:00;0.372;0.146;245.140;2.000;0.000;1.000;0.000
11/2/2007;03:09:00;2.360;0.110;242.370;9.800;0.000;1.000;0.000
11/2/2007;03:10:00;2.410;0.106;241.390;10.000;0.000;1.000;0.000
11/2/2007;03:11:00;2.412;0.106;241.540;10.000;0.000;1.000;0.000
11/2/2007;03:12:00;1.216;0.080;241.810;6.600;0.000;1.000;0.000
11/2/2007;03:13:00;1.404;0.000;243.250;7.200;0.000;0.000;0.000
11/2/2007;03:14:00;2.344;0.000;241.420;9.600;0.000;0.000;0.000
11/2/2007;03:15:00;2.342;0.000;241.430;9.600;0.000;0.000;0.000
11/2/2007;03:16:00;2.354;0.000;242.150;9.600;0.000;0.000;0.000
11/2/2007;03:17:00;0.752;0.000;244.050;4.800;0.000;0.000;0.000
11/2/2007;03:18:00;1.422;0.000;242.160;7.200;0.000;0.000;0.000
11/2/2007;03:19:00;2.330;0.000;240.680;9.600;0.000;0.000;0.000
11/2/2007;03:20:00;2.328;0.000;240.640;9.600;0.000;0.000;0.000
11/2/2007;03:21:00;2.336;0.000;241.080;9.600;0.000;0.000;0.000
11/2/2007;03:22:00;1.254;0.000;242.060;6.600;0.000;0.000;0.000
11/2/2007;03:23:00;1.442;0.000;240.440;7.400;0.000;0.000;0.000
11/2/2007;03:24:00;2.334;0.000;240.800;9.600;0.000;0.000;0.000
11/2/2007;03:25:00;2.334;0.000;240.950;9.600;0.000;0.000;0.000
11/2/2007;03:26:00;0.780;0.000;242.340;4.800;0.000;0.000;0.000
11/2/2007;03:27:00;2.226;0.098;241.010;9.600;0.000;0.000;0.000
11/2/2007;03:28:00;2.508;0.216;240.540;10.400;0.000;0.000;0.000
11/2/2007;03:29:00;2.494;0.214;240.080;10.400;0.000;0.000;0.000
11/2/2007;03:30:00;1.664;0.226;240.770;8.000;0.000;0.000;0.000
11/2/2007;03:31:00;1.448;0.232;241.130;7.400;0.000;0.000;0.000
11/2/2007;03:32:00;2.506;0.218;240.760;10.400;0.000;0.000;0.000
11/2/2007;03:33:00;2.500;0.218;240.750;10.400;0.000;0.000;0.000
11/2/2007;03:34:00;2.002;0.220;240.020;9.000;0.000;0.000;0.000
11/2/2007;03:35:00;1.054;0.240;241.940;6.000;0.000;0.000;0.000
11/2/2007;03:36:00;2.500;0.220;240.950;10.400;0.000;0.000;0.000
11/2/2007;03:37:00;2.488;0.218;240.620;10.400;0.000;0.000;0.000
11/2/2007;03:38:00;2.478;0.216;240.230;10.200;0.000;0.000;0.000
11/2/2007;03:39:00;0.806;0.178;241.870;4.800;0.000;0.000;0.000
11/2/2007;03:40:00;2.088;0.122;241.590;9.200;0.000;0.000;0.000
11/2/2007;03:41:00;2.388;0.000;242.120;9.800;0.000;0.000;0.000
11/2/2007;03:42:00;2.360;0.000;242.340;9.600;0.000;0.000;0.000
11/2/2007;03:43:00;1.128;0.000;243.620;6.200;0.000;0.000;0.000
11/2/2007;03:44:00;1.340;0.000;243.370;7.000;0.000;0.000;0.000
11/2/2007;03:45:00;2.326;0.000;240.520;9.600;0.000;0.000;0.000
11/2/2007;03:46:00;2.318;0.000;240.090;9.600;0.000;0.000;0.000
11/2/2007;03:47:00;2.022;0.000;240.840;8.800;0.000;0.000;0.000
11/2/2007;03:48:00;0.624;0.000;242.180;4.200;0.000;0.000;0.000
11/2/2007;03:49:00;2.328;0.000;240.360;9.600;0.000;0.000;0.000
11/2/2007;03:50:00;2.338;0.000;241.090;9.600;0.000;0.000;0.000
11/2/2007;03:51:00;2.342;0.000;241.500;9.600;0.000;0.000;0.000
11/2/2007;03:52:00;0.400;0.000;244.170;2.600;0.000;0.000;0.000
11/2/2007;03:53:00;2.364;0.000;242.040;9.600;0.000;0.000;0.000
11/2/2007;03:54:00;2.354;0.000;242.000;9.600;0.000;0.000;0.000
11/2/2007;03:55:00;2.346;0.000;241.690;9.600;0.000;0.000;0.000
11/2/2007;03:56:00;1.346;0.000;241.980;7.000;0.000;0.000;0.000
11/2/2007;03:57:00;1.158;0.000;241.580;6.400;0.000;0.000;0.000
11/2/2007;03:58:00;2.334;0.000;240.850;9.600;0.000;0.000;0.000
11/2/2007;03:59:00;2.332;0.000;240.780;9.600;0.000;0.000;0.000
11/2/2007;04:00:00;2.320;0.000;240.190;9.600;0.000;0.000;0.000
11/2/2007;04:01:00;0.340;0.000;241.970;2.200;0.000;0.000;0.000
11/2/2007;04:02:00;1.976;0.000;239.010;8.800;0.000;0.000;0.000
11/2/2007;04:03:00;2.312;0.000;239.630;9.600;0.000;0.000;0.000
11/2/2007;04:04:00;2.312;0.000;239.670;9.600;0.000;0.000;0.000
11/2/2007;04:05:00;1.464;0.112;240.640;7.400;0.000;0.000;0.000
11/2/2007;04:06:00;1.316;0.132;241.950;7.000;0.000;0.000;0.000
11/2/2007;04:07:00;2.438;0.116;240.900;10.000;0.000;0.000;0.000
11/2/2007;04:08:00;2.420;0.112;240.060;10.000;0.000;0.000;0.000
11/2/2007;04:09:00;2.420;0.112;240.300;10.000;0.000;0.000;0.000
11/2/2007;04:10:00;0.562;0.140;242.220;3.400;0.000;0.000;0.000
11/2/2007;04:11:00;2.306;0.114;240.320;9.800;0.000;0.000;0.000
11/2/2007;04:12:00;2.416;0.112;240.140;10.000;0.000;0.000;0.000
11/2/2007;04:13:00;2.400;0.108;239.370;10.000;0.000;0.000;0.000
11/2/2007;04:14:00;0.578;0.132;240.830;3.600;0.000;0.000;0.000
11/2/2007;04:15:00;2.310;0.176;238.740;10.000;0.000;0.000;0.000
11/2/2007;04:16:00;2.460;0.206;238.680;10.200;0.000;0.000;0.000
11/2/2007;04:17:00;2.462;0.208;238.800;10.200;0.000;0.000;0.000
11/2/2007;04:18:00;1.942;0.190;238.750;9.000;0.000;0.000;0.000
11/2/2007;04:19:00;1.210;0.090;239.180;6.600;0.000;0.000;0.000
11/2/2007;04:20:00;2.378;0.078;239.220;9.800;0.000;0.000;0.000
11/2/2007;04:21:00;2.384;0.082;239.770;9.800;0.000;0.000;0.000
11/2/2007;04:22:00;2.388;0.082;240.040;9.800;0.000;0.000;0.000
11/2/2007;04:23:00;1.146;0.102;241.720;6.200;0.000;0.000;0.000
11/2/2007;04:24:00;1.400;0.100;241.800;7.200;0.000;0.000;0.000
11/2/2007;04:25:00;2.382;0.080;239.740;9.800;0.000;0.000;0.000
11/2/2007;04:26:00;2.368;0.050;239.820;9.800;0.000;0.000;0.000
11/2/2007;04:27:00;2.130;0.000;239.700;9.200;0.000;0.000;0.000
11/2/2007;04:28:00;0.602;0.000;241.640;4.000;0.000;0.000;0.000
11/2/2007;04:29:00;2.306;0.000;239.060;9.600;0.000;0.000;0.000
11/2/2007;04:30:00;2.288;0.000;238.380;9.600;0.000;0.000;0.000
11/2/2007;04:31:00;2.274;0.000;237.640;9.400;0.000;0.000;0.000
11/2/2007;04:32:00;1.840;0.000;239.330;8.400;0.000;0.000;0.000
11/2/2007;04:33:00;0.632;0.000;240.880;4.200;0.000;0.000;0.000
11/2/2007;04:34:00;2.316;0.000;239.700;9.600;0.000;0.000;0.000
11/2/2007;04:35:00;2.316;0.000;239.910;9.600;0.000;0.000;0.000
11/2/2007;04:36:00;2.138;0.000;240.030;9.200;0.000;0.000;0.000
11/2/2007;04:37:00;0.658;0.000;242.070;4.400;0.000;0.000;0.000
11/2/2007;04:38:00;2.326;0.000;240.240;9.600;0.000;0.000;0.000
11/2/2007;04:39:00;2.332;0.000;240.800;9.600;0.000;0.000;0.000
11/2/2007;04:40:00;2.332;0.000;240.890;9.600;0.000;0.000;0.000
11/2/2007;04:41:00;0.722;0.000;242.490;4.600;0.000;0.000;0.000
11/2/2007;04:42:00;1.910;0.062;240.680;8.800;0.000;0.000;0.000
11/2/2007;04:43:00;2.424;0.112;239.990;10.000;0.000;0.000;0.000
11/2/2007;04:44:00;2.410;0.108;239.480;10.000;0.000;0.000;0.000
11/2/2007;04:45:00;1.990;0.112;239.450;9.000;0.000;0.000;0.000
11/2/2007;04:46:00;0.994;0.130;240.870;5.800;0.000;0.000;0.000
11/2/2007;04:47:00;2.406;0.108;239.360;10.000;0.000;0.000;0.000
11/2/2007;04:48:00;2.390;0.106;238.630;10.000;0.000;0.000;0.000
11/2/2007;04:49:00;2.406;0.110;239.570;10.000;0.000;0.000;0.000
11/2/2007;04:50:00;1.486;0.122;240.170;6.800;0.000;0.000;6.000
11/2/2007;04:51:00;2.746;0.102;238.000;12.200;0.000;0.000;18.000
11/2/2007;04:52:00;3.438;0.094;237.460;14.400;0.000;0.000;18.000
11/2/2007;04:53:00;3.426;0.094;237.570;14.400;0.000;0.000;18.000
11/2/2007;04:54:00;3.424;0.096;237.730;14.400;0.000;0.000;17.000
11/2/2007;04:55:00;1.730;0.124;241.030;7.800;0.000;0.000;18.000
11/2/2007;04:56:00;3.096;0.000;240.060;13.200;0.000;0.000;18.000
11/2/2007;04:57:00;3.366;0.000;239.190;14.000;0.000;0.000;18.000
11/2/2007;04:58:00;3.370;0.000;239.390;14.000;0.000;0.000;17.000
11/2/2007;04:59:00;1.924;0.000;240.530;8.800;0.000;0.000;18.000
11/2/2007;05:00:00;3.020;0.000;239.330;13.000;0.000;0.000;18.000
11/2/2007;05:01:00;3.366;0.000;239.260;14.000;0.000;0.000;17.000
11/2/2007;05:02:00;3.424;0.000;239.730;14.200;0.000;0.000;18.000
11/2/2007;05:03:00;2.474;0.088;241.070;11.000;0.000;0.000;18.000
11/2/2007;05:04:00;2.328;0.090;241.030;10.600;0.000;0.000;17.000
11/2/2007;05:05:00;3.442;0.074;239.370;14.400;0.000;0.000;18.000
11/2/2007;05:06:00;3.434;0.072;239.160;14.200;0.000;0.000;18.000
11/2/2007;05:07:00;3.440;0.074;239.420;14.200;0.000;0.000;17.000
11/2/2007;05:08:00;1.810;0.092;240.690;8.200;0.000;0.000;18.000
11/2/2007;05:09:00;3.044;0.078;240.010;13.000;0.000;0.000;18.000
11/2/2007;05:10:00;3.420;0.070;238.760;14.200;0.000;0.000;17.000
11/2/2007;05:11:00;3.390;0.066;237.740;14.200;0.000;0.000;17.000
11/2/2007;05:12:00;3.300;0.070;238.270;13.800;0.000;0.000;18.000
11/2/2007;05:13:00;1.550;0.000;239.910;6.800;0.000;0.000;17.000
11/2/2007;05:14:00;3.324;0.000;237.660;14.000;0.000;0.000;18.000
11/2/2007;05:15:00;3.302;0.000;236.990;13.800;0.000;0.000;17.000
11/2/2007;05:16:00;3.320;0.000;237.670;13.800;0.000;0.000;17.000
11/2/2007;05:17:00;3.332;0.000;238.110;14.000;0.000;0.000;18.000
11/2/2007;05:18:00;2.948;0.000;238.720;12.800;0.000;0.000;17.000
11/2/2007;05:19:00;1.664;0.000;239.420;7.600;0.000;0.000;18.000
11/2/2007;05:20:00;3.434;0.082;237.750;14.400;0.000;0.000;17.000
11/2/2007;05:21:00;3.444;0.098;238.350;14.400;0.000;0.000;17.000
11/2/2007;05:22:00;3.440;0.108;237.470;14.400;0.000;0.000;18.000
11/2/2007;05:23:00;2.052;0.238;239.640;9.400;0.000;0.000;17.000
11/2/2007;05:24:00;3.154;0.226;239.130;13.600;0.000;2.000;18.000
11/2/2007;05:25:00;3.528;0.222;238.820;14.800;0.000;1.000;17.000
11/2/2007;05:26:00;3.530;0.222;238.930;14.800;0.000;2.000;18.000
11/2/2007;05:27:00;1.792;0.248;240.860;8.000;0.000;1.000;18.000
11/2/2007;05:28:00;3.460;0.224;239.190;14.600;0.000;1.000;17.000
11/2/2007;05:29:00;3.534;0.224;239.080;14.800;0.000;2.000;18.000
11/2/2007;05:30:00;3.524;0.222;238.770;14.600;0.000;1.000;17.000
11/2/2007;05:31:00;2.772;0.228;239.390;11.800;0.000;2.000;6.000
11/2/2007;05:32:00;0.874;0.258;241.290;5.000;0.000;1.000;0.000
11/2/2007;05:33:00;2.072;0.204;238.590;9.200;0.000;1.000;0.000
11/2/2007;05:34:00;2.380;0.096;239.030;9.800;0.000;2.000;0.000
11/2/2007;05:35:00;2.400;0.100;240.150;10.000;0.000;1.000;0.000
11/2/2007;05:36:00;1.494;0.116;241.640;7.400;0.000;1.000;0.000
11/2/2007;05:37:00;1.330;0.118;241.510;7.000;0.000;2.000;0.000
11/2/2007;05:38:00;2.396;0.098;239.840;10.000;0.000;1.000;0.000
11/2/2007;05:39:00;2.404;0.102;240.420;10.000;0.000;1.000;0.000
11/2/2007;05:40:00;1.700;0.114;241.750;8.000;0.000;2.000;0.000
11/2/2007;05:41:00;1.224;0.118;241.510;6.600;0.000;1.000;0.000
11/2/2007;05:42:00;2.398;0.100;240.150;10.000;0.000;1.000;0.000
11/2/2007;05:43:00;2.388;0.098;239.760;9.800;0.000;1.000;0.000
11/2/2007;05:44:00;2.390;0.100;239.440;10.000;0.000;2.000;0.000
11/2/2007;05:45:00;1.086;0.126;241.460;6.000;0.000;1.000;0.000
11/2/2007;05:46:00;1.526;0.116;240.450;7.600;0.000;1.000;0.000
11/2/2007;05:47:00;2.428;0.108;240.670;10.000;0.000;1.000;0.000
11/2/2007;05:48:00;2.434;0.110;241.090;10.000;0.000;2.000;0.000
11/2/2007;05:49:00;2.424;0.108;240.610;10.000;0.000;1.000;0.000
11/2/2007;05:50:00;1.974;0.192;240.620;9.000;0.000;1.000;0.000
11/2/2007;05:51:00;1.006;0.236;242.380;5.800;0.000;1.000;0.000
11/2/2007;05:52:00;2.514;0.216;241.370;10.400;0.000;1.000;0.000
11/2/2007;05:53:00;2.434;0.216;241.330;10.200;0.000;1.000;0.000
11/2/2007;05:54:00;1.088;0.240;242.640;4.800;0.000;2.000;0.000
11/2/2007;05:55:00;3.786;0.200;238.850;17.600;0.000;1.000;0.000
11/2/2007;05:56:00;6.376;0.174;235.860;27.000;0.000;1.000;0.000
11/2/2007;05:57:00;4.752;0.190;237.810;20.600;0.000;1.000;0.000
11/2/2007;05:58:00;3.852;0.328;239.040;16.000;0.000;1.000;0.000
11/2/2007;05:59:00;3.820;0.326;238.150;16.000;0.000;1.000;0.000
11/2/2007;06:00:00;3.806;0.318;237.820;16.000;0.000;2.000;0.000
11/2/2007;06:01:00;3.774;0.222;237.590;15.800;0.000;1.000;0.000
11/2/2007;06:02:00;3.742;0.118;238.970;15.600;0.000;0.000;0.000
11/2/2007;06:03:00;3.694;0.110;238.720;15.400;0.000;0.000;0.000
11/2/2007;06:04:00;3.686;0.108;238.410;15.400;0.000;0.000;0.000
11/2/2007;06:05:00;2.410;0.124;239.850;10.800;0.000;0.000;0.000
11/2/2007;06:06:00;2.022;0.126;239.680;9.000;0.000;0.000;0.000
11/2/2007;06:07:00;3.678;0.106;238.060;15.400;0.000;0.000;0.000
11/2/2007;06:08:00;3.650;0.104;237.340;15.200;0.000;0.000;0.000
11/2/2007;06:09:00;3.672;0.108;238.290;15.400;0.000;0.000;0.000
11/2/2007;06:10:00;3.672;0.106;238.290;15.400;0.000;0.000;0.000
11/2/2007;06:11:00;3.620;0.070;237.300;15.200;0.000;0.000;0.000
11/2/2007;06:12:00;3.610;0.000;237.370;15.200;0.000;0.000;0.000
11/2/2007;06:13:00;2.932;0.000;238.980;13.200;0.000;0.000;0.000
11/2/2007;06:14:00;0.894;0.000;240.930;3.600;0.000;0.000;0.000
11/2/2007;06:15:00;2.744;0.000;238.780;11.600;0.000;0.000;0.000
11/2/2007;06:16:00;2.910;0.000;238.330;12.200;0.000;0.000;0.000
11/2/2007;06:17:00;2.864;0.000;236.240;12.000;0.000;0.000;0.000
11/2/2007;06:18:00;2.874;0.000;236.750;12.000;0.000;0.000;0.000
11/2/2007;06:19:00;2.876;0.000;236.860;12.000;0.000;0.000;0.000
11/2/2007;06:20:00;2.516;0.000;237.760;11.000;0.000;0.000;0.000
11/2/2007;06:21:00;0.888;0.000;240.240;3.600;0.000;0.000;0.000
11/2/2007;06:22:00;1.880;0.000;239.840;8.800;0.000;0.000;0.000
11/2/2007;06:23:00;2.916;0.000;238.480;12.200;0.000;0.000;0.000
11/2/2007;06:24:00;2.926;0.000;239.110;12.200;0.000;0.000;0.000
11/2/2007;06:25:00;2.922;0.000;238.980;12.200;0.000;0.000;0.000
11/2/2007;06:26:00;2.914;0.000;239.380;12.000;0.000;0.000;0.000
11/2/2007;06:27:00;2.796;0.000;239.530;12.000;0.000;0.000;0.000
11/2/2007;06:28:00;1.254;0.000;241.290;5.200;0.000;0.000;0.000
11/2/2007;06:29:00;1.542;0.000;241.920;7.000;0.000;0.000;0.000
11/2/2007;06:30:00;3.284;0.000;238.750;13.600;0.000;0.000;0.000
11/2/2007;06:31:00;3.254;0.000;237.850;13.600;0.000;0.000;0.000
11/2/2007;06:32:00;3.260;0.000;238.100;13.600;0.000;0.000;0.000
11/2/2007;06:33:00;3.292;0.000;238.080;13.800;0.000;0.000;0.000
11/2/2007;06:34:00;3.322;0.078;237.710;13.800;0.000;0.000;0.000
11/2/2007;06:35:00;2.692;0.154;238.500;11.800;0.000;0.000;0.000
11/2/2007;06:36:00;1.278;0.238;240.310;5.400;0.000;0.000;0.000
11/2/2007;06:37:00;1.022;0.234;240.170;5.600;0.000;0.000;0.000
11/2/2007;06:38:00;2.496;0.210;238.260;10.400;0.000;0.000;0.000
11/2/2007;06:39:00;2.476;0.206;237.560;10.400;0.000;0.000;0.000
11/2/2007;06:40:00;2.484;0.208;238.180;10.400;0.000;0.000;0.000
11/2/2007;06:41:00;2.462;0.204;237.810;10.400;0.000;0.000;0.000
11/2/2007;06:42:00;2.452;0.202;237.960;10.200;0.000;0.000;0.000
11/2/2007;06:43:00;1.906;0.212;238.670;8.800;0.000;0.000;0.000
11/2/2007;06:44:00;0.426;0.236;240.360;2.000;0.000;0.000;0.000
11/2/2007;06:45:00;1.426;0.210;239.840;7.400;0.000;0.000;0.000
11/2/2007;06:46:00;2.416;0.110;239.820;10.000;0.000;0.000;0.000
11/2/2007;06:47:00;2.418;0.112;240.040;10.000;0.000;0.000;0.000
11/2/2007;06:48:00;2.414;0.110;239.920;10.000;0.000;0.000;0.000
11/2/2007;06:49:00;2.378;0.058;240.040;9.800;0.000;0.000;0.000
11/2/2007;06:50:00;2.314;0.000;239.470;9.600;0.000;0.000;0.000
11/2/2007;06:51:00;2.316;0.000;239.580;9.600;0.000;0.000;0.000
11/2/2007;06:52:00;2.306;0.000;239.000;9.600;0.000;0.000;0.000
11/2/2007;06:53:00;0.496;0.000;241.220;3.400;0.000;0.000;0.000
11/2/2007;06:54:00;0.262;0.000;241.670;1.200;0.000;0.000;0.000
11/2/2007;06:55:00;1.020;0.000;241.170;5.800;0.000;0.000;0.000
11/2/2007;06:56:00;2.324;0.000;240.100;9.600;0.000;0.000;0.000
11/2/2007;06:57:00;2.316;0.000;239.920;9.600;0.000;0.000;0.000
11/2/2007;06:58:00;2.310;0.000;239.540;9.600;0.000;0.000;0.000
11/2/2007;06:59:00;2.300;0.000;238.610;9.600;0.000;0.000;0.000
11/2/2007;07:00:00;2.276;0.000;237.410;9.600;0.000;0.000;0.000
11/2/2007;07:01:00;2.268;0.000;236.900;9.400;0.000;0.000;0.000
11/2/2007;07:02:00;2.280;0.000;237.640;9.600;0.000;0.000;0.000
11/2/2007;07:03:00;2.274;0.000;237.280;9.600;0.000;0.000;0.000
11/2/2007;07:04:00;1.538;0.000;238.380;7.600;0.000;0.000;0.000
11/2/2007;07:05:00;0.252;0.000;239.680;1.000;0.000;0.000;0.000
11/2/2007;07:06:00;0.252;0.000;239.570;1.000;0.000;0.000;0.000
11/2/2007;07:07:00;1.980;0.000;237.480;8.800;0.000;0.000;0.000
11/2/2007;07:08:00;2.280;0.000;237.580;9.600;0.000;0.000;0.000
11/2/2007;07:09:00;2.276;0.000;237.330;9.600;0.000;0.000;0.000
11/2/2007;07:10:00;2.280;0.000;237.580;9.600;0.000;0.000;0.000
11/2/2007;07:11:00;2.278;0.000;237.540;9.600;0.000;0.000;0.000
11/2/2007;07:12:00;2.272;0.000;237.200;9.600;0.000;0.000;0.000
11/2/2007;07:13:00;2.374;0.074;237.750;10.000;0.000;0.000;0.000
11/2/2007;07:14:00;2.378;0.100;237.540;10.000;0.000;0.000;0.000
11/2/2007;07:15:00;2.102;0.104;237.740;9.200;0.000;0.000;0.000
11/2/2007;07:16:00;0.358;0.132;240.400;1.600;0.000;0.000;0.000
11/2/2007;07:17:00;0.364;0.136;241.030;1.600;0.000;0.000;0.000
11/2/2007;07:18:00;2.010;0.112;239.310;9.000;0.000;0.000;0.000
11/2/2007;07:19:00;2.416;0.108;239.650;10.000;0.000;0.000;0.000
11/2/2007;07:20:00;2.420;0.110;239.970;10.000;0.000;0.000;0.000
11/2/2007;07:21:00;2.420;0.112;240.310;10.000;0.000;0.000;0.000
11/2/2007;07:22:00;2.438;0.122;240.250;10.200;0.000;0.000;0.000
11/2/2007;07:23:00;2.498;0.218;240.760;10.400;0.000;0.000;0.000
11/2/2007;07:24:00;1.986;0.230;241.960;9.000;0.000;0.000;0.000
11/2/2007;07:25:00;0.440;0.258;243.840;2.000;0.000;0.000;0.000
11/2/2007;07:26:00;0.438;0.252;243.170;2.000;0.000;0.000;0.000
11/2/2007;07:27:00;1.082;0.160;242.500;6.000;0.000;0.000;0.000
11/2/2007;07:28:00;2.428;0.088;241.550;10.000;0.000;0.000;0.000
11/2/2007;07:29:00;2.410;0.084;240.850;10.000;0.000;0.000;0.000
11/2/2007;07:30:00;2.412;0.086;241.370;10.000;0.000;0.000;0.000
11/2/2007;07:31:00;2.438;0.092;242.800;10.000;0.000;0.000;0.000
11/2/2007;07:32:00;2.440;0.094;242.950;10.000;0.000;0.000;0.000
11/2/2007;07:33:00;2.438;0.092;242.820;10.000;0.000;0.000;0.000
11/2/2007;07:34:00;2.428;0.088;241.950;10.000;0.000;0.000;0.000
11/2/2007;07:35:00;1.498;0.098;241.530;7.200;0.000;0.000;0.000
11/2/2007;07:36:00;1.016;0.000;242.170;4.200;0.000;0.000;0.000
11/2/2007;07:37:00;1.014;0.000;242.400;4.200;0.000;0.000;0.000
11/2/2007;07:38:00;2.290;0.000;241.210;10.400;0.000;0.000;0.000
11/2/2007;07:39:00;3.058;0.000;239.920;12.600;0.000;0.000;0.000
11/2/2007;07:40:00;3.320;0.000;239.540;14.000;0.000;0.000;0.000
11/2/2007;07:41:00;6.722;0.048;235.690;28.600;0.000;0.000;0.000
11/2/2007;07:42:00;7.054;0.048;236.820;29.800;0.000;0.000;0.000
11/2/2007;07:43:00;6.842;0.046;237.200;28.800;0.000;0.000;0.000
11/2/2007;07:44:00;5.838;0.000;237.610;25.000;0.000;0.000;0.000
11/2/2007;07:45:00;2.872;0.000;240.890;12.800;0.000;0.000;0.000
11/2/2007;07:46:00;1.972;0.000;241.740;8.200;0.000;0.000;0.000
11/2/2007;07:47:00;1.588;0.056;242.890;6.800;0.000;0.000;0.000
11/2/2007;07:48:00;4.664;0.062;240.030;19.400;0.000;0.000;0.000
11/2/2007;07:49:00;3.072;0.000;241.610;13.000;0.000;0.000;0.000
11/2/2007;07:50:00;2.870;0.094;242.280;11.800;0.000;0.000;0.000
11/2/2007;07:51:00;3.014;0.132;241.960;12.400;0.000;0.000;0.000
11/2/2007;07:52:00;3.038;0.126;241.000;12.600;0.000;0.000;0.000
11/2/2007;07:53:00;3.054;0.130;241.910;12.600;0.000;0.000;0.000
11/2/2007;07:54:00;3.058;0.130;241.880;12.600;0.000;0.000;0.000
11/2/2007;07:55:00;1.738;0.150;243.450;8.200;0.000;0.000;0.000
11/2/2007;07:56:00;0.966;0.162;244.450;4.000;0.000;0.000;0.000
11/2/2007;07:57:00;0.962;0.158;243.560;4.000;0.000;0.000;0.000
11/2/2007;07:58:00;2.700;0.134;241.900;11.600;0.000;0.000;0.000
11/2/2007;07:59:00;3.058;0.132;242.280;12.600;0.000;0.000;0.000
11/2/2007;08:00:00;3.076;0.138;243.070;12.600;0.000;0.000;0.000
11/2/2007;08:01:00;3.060;0.132;242.180;12.600;0.000;0.000;0.000
